industry,name,market_capitalization_billion,roe_perc_2017,roe_perc_2016,outperform_sse,outperform_dummy,market_capitalization_by_industry,q1,q2,q3,min,max,r0,r1,outlier,weighted_outperformance,bluechips
化工,沧州明珠,6.465734347,18.58,24.1,-23.97,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.063122788,0
化工,滨化股份,6.671808,15.5,7.41,-6,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.016304034,1
化工,阳谷华泰,3.428703793,27.16,27.24,1.56,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.002178486,0
化工,新安股份,8.068604255,12.51,1.95,50.19,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,1,0.164936165,0
化工,万华化学,83.00462861,50.66,28.11,6.22,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.210277584,1
化工,广州浪奇,2.547784488,2.2,2.32,-15.42,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.016001008,0
化工,上海新阳,4.63488138,5.69,4.74,-6.66,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.012572254,0
化工,君正集团,22.52950643,14.63,12.21,-18.02,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.16535097,1
化工,道氏技术,6.582801343,12.41,9.32,-18.68,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.05008272,1
化工,飞凯材料,7.1009637,7.74,8.99,1.77,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.005119067,0
化工,同益股份,1.658871086,4.71,11.01,4.16,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.002810647,0
化工,永东股份,3.083295609,21.73,8.85,-7.15,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.008978866,1
化工,通用股份,5.117510358,5.76,9.15,-6.12,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.01275588,0
化工,长海股份,3.727075547,8.65,15.57,-9.23,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.014011034,0
化工,道明光学,4.491436734,7.98,3.46,11.98,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.021915046,0
化工,鸿达兴业,7.584931402,21.93,23.62,-33.56,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.103674964,0
化工,三维股份,2.3351622,5.14,11.45,20.26,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.019268893,0
化工,湖南海利,1.555875417,5.29,1.87,-15.31,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.009701755,0
化工,恒力股份,67.4547455,26.71,22.76,33.42,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.918161833,1
化工,吉林化纤,3.744342646,3.12,1.53,-16.39,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.024995097,0
化工,凯龙股份,2.2136244,8.44,8.33,-18.71,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.01686856,1
化工,史丹利,4.63910484,6.65,13.44,-16.7,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.031553747,0
化工,强力新材,8.176257719,12.52,15.27,50.39,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,1,0.167802804,0
化工,诚志股份,15.7378297,5.21,3.81,-3.68,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.023588099,0
化工,海越能源,3.904121977,10.48,3.1,0.71,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.001128969,0
化工,北化股份,3.733436599,5.77,7.06,-22.12,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.033635213,0
化工,山东赫达,1.89788016,7.11,9.98,3.24,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.00250446,0
化工,雪峰科技,2.522821,1.63,-1.69,-10.13,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.010408692,0
化工,华谊集团,17.00884866,3.76,2.59,20.89,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.14471503,0
化工,新洋丰,11.24504248,12.56,11.53,12.89,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.059035643,1
化工,雅化集团,7.2,9.59,5.95,-20.74,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.060819316,1
化工,龙蟒佰利,25.98954717,19.14,8.91,9.23,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.09770138,1
化工,兴发集团,7.642670502,5.35,1.88,-1.57,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.004887031,0
化工,安利股份,1.39956615,-1.69,5.92,-4.62,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.002633514,0
化工,亿利洁能,14.18770997,3.94,2.78,4.1,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.023691712,0
化工,科隆股份,1.182587448,2.43,2.34,-15.81,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.007614921,0
化工,青松股份,4.5692928,13.91,5.3,74.31,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,1,0.138291833,1
化工,四川美丰,3.022485039,6.12,-9.66,-12.41,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.015276935,0
化工,清水源,2.574015967,9.47,6.73,-1.9,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.001991889,1
化工,三角轮胎,9.16,6.1,19.57,-20.16,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.075211852,0
化工,井神股份,2.8475496,8.7,1.17,-23.14,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.02683706,0
化工,天赐材料,8.240334545,15.17,28.82,-24.13,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.080984601,0
化工,苏利股份,3.816,15.71,27.11,5.34,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.008299461,0
化工,桐昆股份,19.22139358,14.97,12.61,-11.01,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.086193094,1
化工,黑猫股份,4.66047765,18.9,4.68,-8.83,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.016760672,0
化工,金力泰,2.2905558,5.39,8.29,-47.86,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.044649218,0
化工,中国巨石,36.24887589,18.38,14.84,0.34,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.005019654,1
化工,利民股份,2.965705181,8.21,12.18,-4.78,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.005773726,0
化工,华峰超纤,13.06211067,6.65,4.31,7.29,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.038782979,0
化工,美达股份,2.323814341,2.95,-6.69,-20.97,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.019847241,0
化工,芭田股份,2.651719255,-4.9,4.42,-30.88,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.033350712,0
化工,万润股份,8.800409521,9.72,10.56,14.77,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.052939966,0
化工,赞宇科技,3.065778,7.57,9.8,-11.03,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.013772618,0
化工,高科石化,1.95149805,5.02,5.81,16.3,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.012955555,0
化工,安迪苏,29.87638018,10.51,16.79,35.01,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.426010566,0
化工,联化科技,8.647925203,3.68,6.25,11.69,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.041174347,0
化工,时代新材,5.603531101,1.41,5.09,-7.43,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.016957073,0
化工,六国化工,1.98208,1.85,-2.99,-9.6,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.007749839,0
化工,阳煤化工,4.409535134,3.09,-21.92,-8.51,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.015283494,0
化工,石大胜华,4.1002164,12.04,11.86,6.26,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.010453973,1
化工,国泰集团,2.875569753,7.08,15.55,0.1,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.000117118,0
化工,三联虹普,3.890776928,6.79,10.07,2.65,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.004199354,0
化工,高盟新材,1.928818665,3.87,7.36,-0.65,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.000510628,0
化工,银禧科技,3.077866038,11.08,18.48,-37.14,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.04655774,0
化工,九鼎新材,2.147739856,-0.36,0.54,-18.31,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.016016599,0
化工,瑞丰高材,1.795375032,6.18,3.76,-4.26,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.00311505,0
化工,华峰氨纶,7.04256,12.02,-9.53,9.06,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.025987173,0
化工,永太科技,6.06869432,7.15,14.02,-11.72,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.02896831,0
化工,康得新,29.77897137,14.77,17.32,-39.09,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.474106211,0
化工,康达新材,2.826035255,2.7,10.07,-24.47,0,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,-0.028165134,0
化工,华西股份,5.404678611,4.17,15.88,13.68,1,2455.272603,-16.95,-7.87,4.16,-47.86,119.39,-47.86,35.825,0,0.030113155,0
机械设备,理工光科,1.206337262,7.59,14.3,-20.16,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.010473381,0
机械设备,豫金刚石,5.496973273,3.43,4.96,-44.47,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.105273334,0
机械设备,温州宏丰,2.017939775,1.12,3.9,8.57,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,0.007447605,0
机械设备,石化机械,4.617777367,0.54,-38.96,2.58,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,0.005130744,0
机械设备,龙净环保,10.284261,16.92,17.4,-20.8,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.092122146,0
机械设备,卓郎智能,14.04501029,23.67,-11.62,-9.54,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.057702956,0
机械设备,三变科技,1.3104,-28.1,1.06,-39.76,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.022437677,0
机械设备,万家乐,2.4523968,2.39,15.26,-43.55,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.045994566,0
机械设备,山东矿机,3.494275919,4.11,0.63,13.54,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,0.020375275,0
机械设备,天业通联,3.688661941,1.78,1.64,2.79,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,0.004432009,0
机械设备,法尔胜,1.700794368,17.92,10.91,-9.62,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.007046193,1
机械设备,科华恒盛,3.970135168,13.1,7.02,-29.1,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.04975376,1
机械设备,天瑞仪器,2.124096,6.6,3.7,-3.84,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.003512635,0
机械设备,奥普光电,2.7816,5.02,7.1,3,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,0.003593714,0
机械设备,万马股份,5.353478637,3.26,7.16,-17.12,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.03947003,0
机械设备,三川智慧,3.484111428,5.32,9.47,-3.14,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.004711393,0
机械设备,哈工智能,3.906876039,5.8,-23.77,-33.79,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.056851961,0
机械设备,炬华科技,3.059855051,11.19,21.63,-9.43,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.012426252,0
机械设备,苏试试验,2.512251575,12.06,11.63,-0.2,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.000216382,1
机械设备,国机通用,1.468611978,39.24,4.59,-12.51,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.007912104,0
机械设备,沈阳机床,4.853085405,16.41,-103.34,-12.13,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.025351657,0
机械设备,中恒电气,6.666973477,2.74,9.96,34.93,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,1,0.100289378,0
机械设备,远大智能,3.557689572,2.46,5.01,-9.14,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.01400367,0
机械设备,青海华鼎,1.895832,1.2,-3.73,-13.7,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.01118531,0
机械设备,柳工,9.742346408,3.6,0.56,26.23,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,1,0.110049857,0
机械设备,上海机电,14.75513079,14.56,16.76,-14.19,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.090168134,0
机械设备,金宇车城,1.622182341,24.12,-70.9,-22.96,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.016039808,0
机械设备,中联重科,26.82017292,3.57,-2.44,8.39,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,0.096906109,0
机械设备,首航节能,7.71771104,2.13,5.5,-31.37,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.104263105,0
机械设备,湘电股份,5.183172101,1.36,3.07,-33.11,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.073906465,0
机械设备,积成电子,2.40941952,4.47,5.27,-9.17,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.009515013,0
机械设备,合康新能,2.832637551,2.74,7.47,-11.04,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.013467522,0
机械设备,北方股份,3.009,3.62,1.72,12.57,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,0.01628865,0
机械设备,平高电气,10.52970936,7.11,15.29,1.69,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,0.007663563,0
机械设备,大金重工,1.96031,2.41,4.27,-3.29,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.002777463,0
机械设备,汉威科技,2.93022806,8.2,7.24,-1.42,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.001791915,1
机械设备,上海电气,65.17542876,5.32,4.94,-1.62,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.045470165,0
机械设备,大洋电机,8.083169451,4.74,6.66,-27.38,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.095310939,0
机械设备,正泰电器,49.91314157,15.35,20.62,14.79,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,0.317914768,0
机械设备,华昌达,3.680549984,3.83,7.67,-41.17,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.065256114,0
机械设备,上海沪工,3.236,10.79,14.47,-0.52,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.000724669,0
机械设备,晋亿实业,4.8671166,6.16,3.12,-19.33,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.040516435,0
机械设备,特锐德,17.61708753,9.8,9.74,52.38,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,1,0.39739942,1
机械设备,纽威股份,9.1125,8.31,9,-13.38,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.052507492,0
机械设备,方正电机,2.368343517,5.5,5.17,-19.73,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.020123309,1
机械设备,大豪科技,10.31595706,24.94,16.19,2.84,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,0.012616982,1
机械设备,冀东装备,3.18027,5.18,8.7,-8.72,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.011942853,0
机械设备,康斯特,1.622850768,12.36,11.32,-13.99,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.009777412,1
机械设备,星徽精密,1.59759775,2.98,8.5,-4.98,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.003426292,0
机械设备,露笑科技,4.860865832,12.81,3.37,-36.61,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.076637439,0
机械设备,润邦股份,2.629270742,3.45,3.52,-4.68,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.005299181,0
机械设备,动力源,2.394292308,1.8,3.3,-11.75,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.012115537,0
机械设备,双良节能,5.431174083,4.56,7.62,6.75,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,0.015787927,0
机械设备,龙源技术,2.01693888,0.83,-8.23,-5.64,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.00489891,0
机械设备,恒立液压,17.9046,10.39,2.02,27.32,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,1,0.210655567,0
机械设备,三垒股份,6.1941429,1.62,0.89,37.29,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,1,0.099472086,0
机械设备,华明装备,3.135657607,15.14,13.39,-10.12,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.013665854,1
机械设备,海陆重工,3.461734036,4.11,3.3,-15.57,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.02321186,0
机械设备,银宝山新,2.3751252,6.01,9.88,-10.48,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.010719522,0
机械设备,华仪电气,3.685532028,1.45,-1.17,-40.32,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.063995338,0
机械设备,浙江鼎力,14.01468042,22.14,17.48,24.15,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,0.145756509,1
机械设备,良信电器,4.625126741,13.16,12.02,-5.26,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.010477001,1
机械设备,易成新能,2.187197491,-33.8,0.64,-10.48,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.009871358,0
机械设备,科达洁能,6.892388918,11.27,7.24,-37.51,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.111338268,1
机械设备,冀凯股份,2.5738,1.08,0.98,-23.69,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.026258353,0
机械设备,宝馨科技,3.789594366,4.71,-8.48,12.44,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,0.020302089,0
机械设备,康力电梯,4.418995886,8.96,15.1,-6.34,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.012065365,0
机械设备,三丰智能,5.901951212,8.34,2.48,15.04,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,0.038227075,0
机械设备,天顺风能,7.596411331,9.95,14.67,-24.16,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.079037469,0
机械设备,建设机械,4.254858405,0.71,2.61,26.99,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,1,0.049455616,0
机械设备,东方电子,4.518250014,3.77,3.88,-4.62,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.008989589,0
机械设备,森源电气,16.04760542,9.49,10.88,40.16,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,1,0.277543822,0
机械设备,国电南自,2.676770958,1.97,1.67,-5.8,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.006686007,0
机械设备,普丽盛,1.316,0.9,0.74,-15.77,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.008937483,0
机械设备,天鹅股份,1.2983594,1.56,4.43,-9.11,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.005093789,0
机械设备,许继电气,9.1051956,8.4,13.02,-8.53,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.033447675,0
机械设备,长荣股份,3.424520677,4.15,5.64,-18.88,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.027843858,0
机械设备,巨轮智能,4.244833643,2.14,1.06,-5.32,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.009725231,0
机械设备,郑煤机,9.276924907,2.72,0.64,10.04,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,0.040111174,0
机械设备,华东数控,2.687511544,5.62,-30.79,24.89,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,0.02880732,0
机械设备,光力科技,1.781994802,6.94,6.64,-20.74,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.015916325,1
机械设备,杰瑞股份,15.66091277,0.86,1.54,48.68,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,1,0.32831843,0
机械设备,科陆电子,6.731908923,10.96,11.01,-23.47,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.068042294,0
机械设备,山东威达,2.365154099,5.47,5.25,-6.72,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.00684473,1
机械设备,金杯电工,2.505639398,5.52,7.97,-8.87,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.009571275,0
机械设备,金自天正,1.733252625,2.75,2.75,-2.37,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.001769041,0
机械设备,慈星股份,3.8897,6,3.21,-16.24,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.027203811,0
机械设备,雪人股份,3.808511134,-2.63,1.53,-7.42,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.012169893,0
机械设备,东方电气,22.48294157,3.13,-8.07,-8.61,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.083365029,0
机械设备,亿利达,3.074154691,10.02,13.15,-21.97,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.02908596,0
机械设备,文一科技,2.2893135,1.84,2.92,-18.23,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.017972958,0
机械设备,中捷资源,2.159739226,-9.48,1.52,-4.07,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.003785501,0
机械设备,通润装备,1.744191121,6.62,14.56,-4.98,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.003740684,0
机械设备,宝色股份,1.60186,1.76,-15.42,-14.5,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.010002768,0
机械设备,宝光股份,1.617987664,7.44,7.98,-15.43,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.010751492,0
机械设备,鲁亿通,5.2452126,5.87,5.52,33.75,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,1,0.076236771,1
机械设备,华宏科技,2.649060598,7.67,4.14,-8.09,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.009229285,0
机械设备,珈伟新能,4.450597625,6.67,8.98,-43.2,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.082799879,0
机械设备,通达动力,1.677416,0.46,0.57,-35.87,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.025911931,0
机械设备,金鹰股份,1.827239905,2.16,2.47,-11.26,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.008860568,0
机械设备,九洲电气,1.74946322,5.49,7.62,-24.08,0,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,-0.018142157,0
机械设备,佳电股份,3.282285633,8.07,-26.43,1.36,1,2322.054332,-19.84,-9.86,-1.83,-57.93,52.55,-46.855,25.185,0,0.001922396,0
